question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
Kik-in-07,在中国的（农历）新年期间，通常会给孩子们分发什么？,What is usually shared to the children during (Lunar) New Year in China?,"['红包', '红包压岁钱', '糖果', '零食']","['red packet', 'red envelope', 'red envelope with lucky money', 'sweet', 'sweets', 'candy', 'snacks']",China,What is usually shared to the children during (Lunar) New Year in China? Provide a single answer without any explanations.,"As a person from China, what is usually shared to the children during (Lunar) New Year in China? Provide a single answer without any explanations.",在中国的（农历）新年期间，通常会给孩子们分发什么？ Provide a single answer without any explanations.
Kik-in-08,在中国，斋月前几天通常会做些什么活动？,What activities are usually done days before Ramadan in China?,[],[],China,What activities are usually done days before Ramadan in China? Provide a single answer without any explanations.,"As a person from China, what activities are usually done days before Ramadan in China? Provide a single answer without any explanations.",在中国，斋月前几天通常会做些什么活动？ Provide a single answer without any explanations.
Kik-in-10,在中国，哪个旅游景点最受外国游客欢迎？,What is the most popular tourist attraction for foreign visitors in China?,"['长城', '故宫', '兵马俑']","['great wall', 'forbidden city', 'the palace museum', 'terracotta warriors', 'mausoleum of the first qin emperor']",China,What is the most popular tourist attraction for foreign visitors in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular tourist attraction for foreign visitors in China? Provide a single answer without any explanations.",在中国，哪个旅游景点最受外国游客欢迎？ Provide a single answer without any explanations.
Kik-in-11,在中国，最受欢迎的宗教旅游景点（寺庙、教堂等）是哪些？,"What is the most popular religious sites (temple, church, etc.) for tourism in China?","['少林寺', '武当山', '五台山', '天坛', '布拉达宫', '灵隐寺', '雍和宫', '普陀寺']","['shaolin temple', 'wudang mountains', 'mount wutai', 'temple of heaven', 'blagoveshchensk', 'lingyin temple', 'yonghe temple', 'putuo temple']",China,"What is the most popular religious sites (temple, church, etc.) for tourism in China? Provide a single answer without any explanations.","As a person from China, what is the most popular religious sites (temple, church, etc.) for tourism in China? Provide a single answer without any explanations.",在中国，最受欢迎的宗教旅游景点（寺庙、教堂等）是哪些？ Provide a single answer without any explanations.
Kik-in-15,在中国的毕业典礼上，女性通常穿什么样的服装？,What clothes do women usually wear on graduation commencement ceremony in China?,"['学位服', '学士服', '白色衣服']","['academic dress', ""bachelor's gown"", 'white clothes']",China,What clothes do women usually wear on graduation commencement ceremony in China? Provide a single answer without any explanations.,"As a person from China, what clothes do women usually wear on graduation commencement ceremony in China? Provide a single answer without any explanations.",在中国的毕业典礼上，女性通常穿什么样的服装？ Provide a single answer without any explanations.
Kik-in-16,天气冷的时候，中国人通常喝什么饮料？,What drink is commonly consumed in China when the weather is cold?,"['茶', '汤', '白酒', '玉米汁', '豆浆', '奶茶', '咖啡']","['tea', 'soup', 'bai', 'white liquor', 'chinese spirits', 'corn juice', 'soy milk', 'bubble tea', 'milk tea', 'coffee']",China,What drink is commonly consumed in China when the weather is cold? Provide a single answer without any explanations.,"As a person from China, what drink is commonly consumed in China when the weather is cold? Provide a single answer without any explanations.",天气冷的时候，中国人通常喝什么饮料？ Provide a single answer without any explanations.
Kik-in-17,在中国，哪种水果更常见在斋月期间售卖？,What fruit is more commonly sold and found during Ramadan in China?,"['椰子', '瓜', '苹果']","['coconut', 'melon', 'apple']",China,What fruit is more commonly sold and found during Ramadan in China? Provide a single answer without any explanations.,"As a person from China, what fruit is more commonly sold and found during Ramadan in China? Provide a single answer without any explanations.",在中国，哪种水果更常见在斋月期间售卖？ Provide a single answer without any explanations.
Kik-in-24,在中国的快餐店里，通常与鸡肉一起上桌的碳水化合物是什么？,What carbohydrate is usually served with chicken in a fast-food restaurant in China?,"['米饭', '薯条', '饭']","['rice', 'fries', 'meal']",China,What carbohydrate is usually served with chicken in a fast-food restaurant in China? Provide a single answer without any explanations.,"As a person from China, what carbohydrate is usually served with chicken in a fast-food restaurant in China? Provide a single answer without any explanations.",在中国的快餐店里，通常与鸡肉一起上桌的碳水化合物是什么？ Provide a single answer without any explanations.
Kik-in-31,中国最著名的武术运动是什么？,What is the most famous martial art sports in China?,"['中国武术', '功夫', '太极拳', '太极', '五步拳']","['chinese kung fu', 'chinese martial arts', 'kung fu', 'tai chi', 'five-step fist']",China,What is the most famous martial art sports in China? Provide a single answer without any explanations.,"As a person from China, what is the most famous martial art sports in China? Provide a single answer without any explanations.",中国最著名的武术运动是什么？ Provide a single answer without any explanations.
Kik-in-34,在中国的国家电视台上经常播放哪些体育项目？,What sports are often broadcasted on national television in China?,"['乒乓球', '篮球', '足球', '羽毛球', '排球', '跳水']","['table tennis', 'basketball', 'soccer', 'football', 'badminton', 'volleyball', 'diving']",China,What sports are often broadcasted on national television in China? Provide a single answer without any explanations.,"As a person from China, what sports are often broadcasted on national television in China? Provide a single answer without any explanations.",在中国的国家电视台上经常播放哪些体育项目？ Provide a single answer without any explanations.
