question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
New-en-01,ما الذي يتناوله الناس في السينما في الجزائر؟,Which snack is eaten in the cinema in Algeria?,"['الفشار', 'الشيبس', 'المثلجات']","['popcorn', 'chips', 'ice cream']",Algeria,Which snack is eaten in the cinema in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, which snack is eaten in the cinema in Algeria? Provide a single answer without any explanations.",ما الذي يتناوله الناس في السينما في الجزائر؟ Provide a single answer without any explanations.
New-en-02,ما هي نكهة الشيبس/الكريسب الأكثر شعبية في الجزائر؟,What is the most popular chip/crisp flavour in Algeria?,"['طبيعي', 'الطبيعية', 'جبن']","['original', 'natural', 'cheese']",Algeria,What is the most popular chip/crisp flavour in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular chip/crisp flavour in Algeria? Provide a single answer without any explanations.",ما هي نكهة الشيبس/الكريسب الأكثر شعبية في الجزائر؟ Provide a single answer without any explanations.
New-en-04,من هو أشهر طباخ في الجزائر؟,Who is a popular celebrity chef in Algeria?,"['رابح اوراد', 'السيدة رزقي']","['rabah ourrad', 'rabeh ourrad', 'madame rezki', 'mrs. rezki', 'mrs. rizki']",Algeria,Who is a popular celebrity chef in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, who is a popular celebrity chef in Algeria? Provide a single answer without any explanations.",من هو أشهر طباخ في الجزائر؟ Provide a single answer without any explanations.
New-en-05,ما هو إسم الوجبة السريعة الاقتصادية في الجزائر؟,Which food is a cost-effective and quick meal option in Algeria?,"['كالانتيكا، كلنتيكا، كلانتيكا،قرنطيطة، القرنطيطة ، قرنتيتة،غارانتيتا، قرنتيتة', 'كارنتيكا', 'كرانتيكة', 'الكلنتيكا', 'البيتزا المربعة', 'العدس', 'اللوبيا']","['karantika', 'calentica', 'pizza carre', 'pizza carré', 'square pizza', 'lentils', 'lentil', 'bean']",Algeria,Which food is a cost-effective and quick meal option in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, which food is a cost-effective and quick meal option in Algeria? Provide a single answer without any explanations.",ما هو إسم الوجبة السريعة الاقتصادية في الجزائر؟ Provide a single answer without any explanations.
New-en-07,ما هي أشهر برامج الطبخ في الجزائر؟,What are the most popular cooking shows in Algeria?,"['توب شيف', 'قناة سميرة', 'برنامج أم وليد']","['top chef', 'samira tv', ""oum walid's youtube channel""]",Algeria,What are the most popular cooking shows in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what are the most popular cooking shows in Algeria? Provide a single answer without any explanations.",ما هي أشهر برامج الطبخ في الجزائر؟ Provide a single answer without any explanations.
New-en-08,ما هي أشهر ماركة شوكولاتة في الجزائر؟,What is the most popular chocolate brand in Algeria?,"['اومباسادور', 'مومنت', 'ماروخا']","['ambassadeur', 'moment', 'maruja']",Algeria,What is the most popular chocolate brand in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular chocolate brand in Algeria? Provide a single answer without any explanations.",ما هي أشهر ماركة شوكولاتة في الجزائر؟ Provide a single answer without any explanations.
New-en-10,ما هو الجبن الأكثر استهلاكا في الجزائر؟,What is the most eaten cheese in Algeria?,"['الجبن الكريمي', 'الجبن الطري', 'الشيدار', 'الجبن الابيض']","['cream cheese', 'soft cheese', 'cheddar', 'white cheese']",Algeria,What is the most eaten cheese in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most eaten cheese in Algeria? Provide a single answer without any explanations.",ما هو الجبن الأكثر استهلاكا في الجزائر؟ Provide a single answer without any explanations.
New-en-11,ما هي الخضار االأقل  استحسانا بين الناس في الجزائر؟,What is the most disliked vegetable in Algeria?,"['الخرشوف', 'الخرشف', 'اللفت', 'البازلاء', 'بازلاء']","['cardoon', 'cardon', 'turnip', 'pea']",Algeria,What is the most disliked vegetable in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most disliked vegetable in Algeria? Provide a single answer without any explanations.",ما هي الخضار االأقل  استحسانا بين الناس في الجزائر؟ Provide a single answer without any explanations.
New-en-12,ما هو نوع الطعام الأكثر شيوعاً في مطاعم المراكز التجارية في الجزائر؟,What food is most commonly found in food courts in Algeria?,"['بيتزا', 'البيتزا', 'الشوارما', 'شاورما,الشاورما', 'برغر', 'الدجاج']","['pizza', 'shawarma', 'burger', 'chicken']",Algeria,What food is most commonly found in food courts in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what food is most commonly found in food courts in Algeria? Provide a single answer without any explanations.",ما هو نوع الطعام الأكثر شيوعاً في مطاعم المراكز التجارية في الجزائر؟ Provide a single answer without any explanations.
New-en-17,ما هي أكثر الأدوات التشجيعية شيوعًا بين مشجعي الرياضة في الجزائر؟,What are the most common cheering tools used by sports fans in Algeria?,"['الغناء', 'الاعلام,راية,علم الفريق,اللافتات', 'الاعلام', 'علم الفريق', 'الزمارة']","['sing', 'singing', 'flag', 'team flag', 'flute']",Algeria,What are the most common cheering tools used by sports fans in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what are the most common cheering tools used by sports fans in Algeria? Provide a single answer without any explanations.",ما هي أكثر الأدوات التشجيعية شيوعًا بين مشجعي الرياضة في الجزائر؟ Provide a single answer without any explanations.
