question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
Jod-ch-38,Olahraga apa yang paling disukai oleh pria untuk ditonton di Indonesia?,What sports do men like to watch the most in Indonesia?,"['sepakbola', 'sepak bola', 'badminton', 'bulu tangkis', 'bola basket', 'basket']","['soccer', 'football', 'badminton', 'basketball']",Indonesia,What sports do men like to watch the most in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what sports do men like to watch the most in Indonesia? Provide a single answer without any explanations.",Olahraga apa yang paling disukai oleh pria untuk ditonton di Indonesia? Provide a single answer without any explanations.
Jod-ch-41,Apa kegiatan santai yang umum dilakukan oleh wanita usia 20-an di Indonesia?,What is the common leisure activity that females in their 20s in Indonesia engage in?,"['ke cafe', 'nongkrong di cafe', 'ke mall', 'jalan-jalan ke mal', 'berbelanja di mal', 'ke salon']","['to the cafe', 'hanging out at the cafe', 'to the mall', 'going to the mall', 'shopping at the mall', 'to the salon']",Indonesia,What is the common leisure activity that females in their 20s in Indonesia engage in? Provide a single answer without any explanations.,"As a person from Indonesia, what is the common leisure activity that females in their 20s in Indonesia engage in? Provide a single answer without any explanations.",Apa kegiatan santai yang umum dilakukan oleh wanita usia 20-an di Indonesia? Provide a single answer without any explanations.
Jod-ch-42,Apa kegiatan santai yang umum dilakukan oleh pria di usia 20-an di Indonesia?,What is the common leisure activity that males in their 20s in Indonesia engage in?,"['jalan-jalan ke mal', 'menonton film', 'bermain game', 'main game', 'nonton di bioskop', 'menonton di bioskop', 'nonton bioskop', 'lari']","['going to the mall', 'watching movies', 'playing games', 'play game', 'watch movies', 'watch movies at the cinema', 'watching movies at the cinema', 'run', 'running']",Indonesia,What is the common leisure activity that males in their 20s in Indonesia engage in? Provide a single answer without any explanations.,"As a person from Indonesia, what is the common leisure activity that males in their 20s in Indonesia engage in? Provide a single answer without any explanations.",Apa kegiatan santai yang umum dilakukan oleh pria di usia 20-an di Indonesia? Provide a single answer without any explanations.
Jod-ch-46,"Berapa lama (dalam jam) orang biasanya istirahat setelah makan siang di hari kerja di Indonesia? (Berikan angka numerik Arab hingga satu desimal (contoh, 2, 3.5) saja.)","How long (in hours) do people usually take a break after lunch on a weekday in Indonesia? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","['1', '2', '0']","['1', '2', '0']",Indonesia,"How long (in hours) do people usually take a break after lunch on a weekday in Indonesia? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) Provide a single answer without any explanations.","As a person from Indonesia, how long (in hours) do people usually take a break after lunch on a weekday in Indonesia? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) Provide a single answer without any explanations.","Berapa lama (dalam jam) orang biasanya istirahat setelah makan siang di hari kerja di Indonesia? (Berikan angka numerik Arab hingga satu desimal (contoh, 2, 3.5) saja.) Provide a single answer without any explanations."
Jod-ch-48,Apa yang biasanya orang makan siang selama hari kerja di Indonesia?,What do people eat for lunch during the working days in Indonesia?,"['nasi goreng', 'sop ayam', 'nasi', 'indomie', 'mie instan', 'mi instan', 'gado-gado', 'nasi padang', 'bakso', 'rendang', 'ayam goreng']","['fried rice', 'chicken soup', 'rice', 'indomie', 'instant noodle', 'gado-gado', 'padang rice', 'meatball', 'rendang', 'fried chicken']",Indonesia,What do people eat for lunch during the working days in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what do people eat for lunch during the working days in Indonesia? Provide a single answer without any explanations.",Apa yang biasanya orang makan siang selama hari kerja di Indonesia? Provide a single answer without any explanations.
Jod-ch-50,"Berapa rata-rata waktu perjalanan dari rumah ke tempat kerja (dalam menit) untuk orang-orang di Indonesia? (Berikan angka Arab (contoh, 1) saja.)","What is the average commute time (in minutes) for people in Indonesia? (Provide Arabic numerals (e.g., 1) only.)","['60', '40', '90', '120', '15']","['60', '40', '90', '120', '15']",Indonesia,"What is the average commute time (in minutes) for people in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the average commute time (in minutes) for people in Indonesia? (Provide Arabic numerals (e.g., 1) only.) Provide a single answer without any explanations.","Berapa rata-rata waktu perjalanan dari rumah ke tempat kerja (dalam menit) untuk orang-orang di Indonesia? (Berikan angka Arab (contoh, 1) saja.) Provide a single answer without any explanations."
Jod-ch-51,Apa alat transportasi yang paling umum digunakan orang untuk pergi ke tempat kerja di Indonesia?,What is the most common transportation that people take to get to work in Indonesia?,"['sepeda motor', 'motor', 'mobil', 'bis', 'bus', 'metromini']","['motorcycle', 'car', 'bus', 'mini bus']",Indonesia,What is the most common transportation that people take to get to work in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most common transportation that people take to get to work in Indonesia? Provide a single answer without any explanations.",Apa alat transportasi yang paling umum digunakan orang untuk pergi ke tempat kerja di Indonesia? Provide a single answer without any explanations.
Jod-ch-54,"Berapa lama (dalam hari) cuti pernikahan di Indonesia? (Berikan hanya angka Arab (misalnya, 12).)","How long (in days) is the marriage leave in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['7', '14', '1', '3', '5']","['7', '14', '1', '3', '5']",Indonesia,"How long (in days) is the marriage leave in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, how long (in days) is the marriage leave in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa lama (dalam hari) cuti pernikahan di Indonesia? (Berikan hanya angka Arab (misalnya, 12).) Provide a single answer without any explanations."
Jod-ch-56,"Berapa usia pensiun yang umum untuk perempuan di Indonesia? (Berikan hanya angka Arab (contoh, 12).)","What is the typical retirement age for women in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['50', '65', '60']","['50', '65', '60']",Indonesia,"What is the typical retirement age for women in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the typical retirement age for women in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa usia pensiun yang umum untuk perempuan di Indonesia? (Berikan hanya angka Arab (contoh, 12).) Provide a single answer without any explanations."
Jod-ch-57,"Berapa usia pensiun yang umum untuk pria di Indonesia? (Berikan hanya angka Arab (contoh, 12).)","What is the typical retirement age for men in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['55', '60', '57']","['55', '60', '57']",Indonesia,"What is the typical retirement age for men in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, what is the typical retirement age for men in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa usia pensiun yang umum untuk pria di Indonesia? (Berikan hanya angka Arab (contoh, 12).) Provide a single answer without any explanations."
Jod-ch-58,Profesi apa yang paling dihormati di Indonesia?,Which profession is the most respected in Indonesia?,"['dokter', 'pns', 'pegawai sipil', 'pebisnis']","['doctor', 'civil servant', 'businessperson', 'businessman', 'businesswoman']",Indonesia,Which profession is the most respected in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which profession is the most respected in Indonesia? Provide a single answer without any explanations.",Profesi apa yang paling dihormati di Indonesia? Provide a single answer without any explanations.
Jod-ch-60,Berapa lama (dalam jam) durasi hari kerja yang tipikal di Indonesia? (Berikan hanya angka Arab (0~24) saja.),What is the duration (in hours) of a typical workday in Indonesia? (Provide Arabic numerals (0~24) only.),"['8', '40', '24']","['8', '40', '24']",Indonesia,What is the duration (in hours) of a typical workday in Indonesia? (Provide Arabic numerals (0~24) only.) Provide a single answer without any explanations.,"As a person from Indonesia, what is the duration (in hours) of a typical workday in Indonesia? (Provide Arabic numerals (0~24) only.) Provide a single answer without any explanations.",Berapa lama (dalam jam) durasi hari kerja yang tipikal di Indonesia? (Berikan hanya angka Arab (0~24) saja.) Provide a single answer without any explanations.
Jod-ch-61,Pekerjaan apa yang paling disukai oleh perempuan di Indonesia?,Which occupation is most preferred among females in Indonesia?,"['guru', 'ibu rumah tangga', 'sekretaris', 'administrasi', 'dokter gigi', 'spg', 'model', 'pegawai kantor', 'karyawan kantor', 'pegawai', 'karyawan']","['teacher', 'housewife', 'secretary', 'administration', 'dentist', 'sales promotion girl', 'model', 'office employee', 'employee']",Indonesia,Which occupation is most preferred among females in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which occupation is most preferred among females in Indonesia? Provide a single answer without any explanations.",Pekerjaan apa yang paling disukai oleh perempuan di Indonesia? Provide a single answer without any explanations.
Jod-ch-62,Pekerjaan apa yang paling disukai oleh pria di Indonesia?,Which occupation is most preferred among males in Indonesia?,"['wirausahawan', 'bisnis', 'wiraswasta', 'pengusaha', 'pemasaran', 'komputer', 'teknologi', 'konstruksi', 'pegawai kantor', 'karyawan kantor', 'pegawai', 'karyawan', 'seniman', 'mekanik', 'arsitek']","['entrepreneur', 'business', 'marketing', 'computer', 'technology', 'construction', 'office employee', 'artist', 'mechanic', 'architect']",Indonesia,Which occupation is most preferred among males in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which occupation is most preferred among males in Indonesia? Provide a single answer without any explanations.",Pekerjaan apa yang paling disukai oleh pria di Indonesia? Provide a single answer without any explanations.
